Date,Low
2019-04-10,3872.660400390625
2019-04-11,3890.841796875
2019-04-12,3890.841796875
2019-04-15,3918.1142578125
2019-04-16,3927.204833984375
2019-04-17,3945.386474609375
2019-04-18,3981.74951171875
2019-04-19,4054.475341796875
2019-04-22,4009.021728515625
2019-04-23,4009.021728515625
2019-04-24,3999.930908203125
2019-04-25,3872.660400390625
2019-04-26,3827.20654296875
2019-04-29,3890.841796875
2019-04-30,3945.386474609375
2019-05-01,3972.65869140625
2019-05-02,3945.386474609375
2019-05-03,3918.1142578125
2019-05-06,3809.025146484375
2019-05-07,3827.20654296875
2019-05-08,3799.934326171875
2019-05-09,3745.389892578125
2019-05-10,3718.11767578125
2019-05-13,3727.208251953125
2019-05-14,3609.028564453125
2019-05-15,3536.302490234375
2019-05-16,3472.667236328125
2019-05-17,3427.213623046875
2019-05-20,3327.21533203125
2019-05-21,3372.6689453125
2019-05-22,3372.6689453125
2019-05-23,3454.48583984375
2019-05-24,3427.213623046875
2019-05-27,3509.0302734375
2019-05-28,3463.576416015625
2019-05-29,3509.0302734375
2019-05-30,3581.75634765625
2019-05-31,3618.119384765625
2019-06-03,3727.208251953125
2019-06-04,3727.208251953125
2019-06-05,3727.208251953125
2019-06-06,3727.208251953125
2019-06-07,3727.208251953125
2019-06-10,3818.115966796875
2019-06-11,3772.662109375
2019-06-12,3790.843505859375
2019-06-13,3799.934326171875
2019-06-14,3790.843505859375
2019-06-17,3818.115966796875
2019-06-18,3799.934326171875
2019-06-19,3890.841796875
2019-06-20,3890.841796875
2019-06-21,3872.660400390625
2019-06-24,3899.9326171875
2019-06-25,3899.9326171875
2019-06-26,3927.204833984375
2019-06-27,3954.47705078125
2019-06-28,3954.47705078125
2019-07-01,3981.74951171875
2019-07-02,3963.56787109375
2019-07-03,3963.56787109375
2019-07-04,3963.56787109375
2019-07-05,3981.74951171875
2019-07-08,3972.65869140625
2019-07-09,3972.65869140625
2019-07-10,3999.930908203125
2019-07-11,4072.656982421875
2019-07-12,4081.74755859375
2019-07-15,4109.02001953125
2019-07-16,4090.83837890625
2019-07-17,4090.83837890625
2019-07-18,4036.2939453125
2019-07-19,4036.2939453125
2019-07-22,4054.475341796875
2019-07-23,4063.566162109375
2019-07-24,4036.2939453125
2019-07-25,4045.384765625
2019-07-26,3999.930908203125
2019-07-29,4036.2939453125
2019-07-30,4054.475341796875
2019-07-31,4045.384765625
2019-08-01,4009.021728515625
2019-08-02,3990.840087890625
2019-08-05,3881.751220703125
2019-08-06,3654.482421875
2019-08-07,3763.5712890625
2019-08-08,3863.569580078125
2019-08-09,3909.0234375
2019-08-12,3899.9326171875
2019-08-13,3863.569580078125
2019-08-14,3918.1142578125
2019-08-15,3799.934326171875
2019-08-16,3818.115966796875
2019-08-19,3754.480712890625
2019-08-20,3718.11767578125
2019-08-21,3672.663818359375
2019-08-22,3636.30078125
2019-08-23,3654.482421875
2019-08-26,3636.30078125
2019-08-27,3709.02685546875
2019-08-28,3809.025146484375
2019-08-29,3781.7529296875
2019-08-30,3745.389892578125
2019-09-02,3827.20654296875
2019-09-03,3754.480712890625
2019-09-04,3727.208251953125
2019-09-05,3799.934326171875
2019-09-06,3863.569580078125
2019-09-09,3790.843505859375
2019-09-10,3772.662109375
2019-09-11,3772.662109375
2019-09-12,3881.751220703125
2019-09-13,3890.841796875
2019-09-16,3727.208251953125
2019-09-17,3754.480712890625
2019-09-18,3827.20654296875
2019-09-19,3818.115966796875
2019-09-20,3754.480712890625
2019-09-23,3781.7529296875
2019-09-24,3736.299072265625
2019-09-25,3654.482421875
2019-09-26,3727.208251953125
2019-09-27,3781.7529296875
2019-09-30,3736.299072265625
2019-10-01,3699.93603515625
2019-10-02,3563.57470703125
2019-10-03,3463.576416015625
2019-10-04,3509.0302734375
2019-10-07,3509.0302734375
2019-10-08,3536.302490234375
2019-10-09,3563.57470703125
2019-10-10,3527.2119140625
2019-10-11,3554.484130859375
2019-10-14,3554.484130859375
2019-10-15,3536.302490234375
2019-10-16,3581.75634765625
2019-10-17,3627.2099609375
2019-10-18,3681.754638671875
2019-10-21,3736.299072265625
2019-10-22,3699.93603515625
2019-10-23,3709.02685546875
2019-10-24,3799.934326171875
2019-10-25,3836.29736328125
2019-10-28,3836.29736328125
2019-10-29,3799.934326171875
2019-10-30,3809.025146484375
2019-10-31,3781.7529296875
2019-11-01,3772.662109375
2019-11-04,3772.662109375
2019-11-05,3790.843505859375
2019-11-06,3781.7529296875
2019-11-07,3599.937744140625
2019-11-08,3618.119384765625
2019-11-11,3590.84716796875
2019-11-12,3618.119384765625
2019-11-13,3563.57470703125
2019-11-14,3545.393310546875
2019-11-15,3599.937744140625
2019-11-18,3681.754638671875
2019-11-19,3709.02685546875
2019-11-20,3772.662109375
2019-11-21,3763.5712890625
2019-11-22,3781.7529296875
2019-11-25,3745.389892578125
2019-11-26,3727.208251953125
2019-11-27,3727.208251953125
2019-11-28,3681.754638671875
2019-11-29,3645.3916015625
2019-12-02,3745.389892578125
2019-12-03,3781.7529296875
2019-12-04,3745.389892578125
2019-12-05,3790.843505859375
2019-12-06,3790.843505859375
2019-12-09,3772.662109375
2019-12-10,3754.480712890625
2019-12-11,3781.7529296875
2019-12-12,3827.20654296875
2019-12-13,3854.478759765625
2019-12-16,3899.9326171875
2019-12-17,3909.0234375
2019-12-18,3954.47705078125
2019-12-19,3927.204833984375
2019-12-20,3927.204833984375
2019-12-23,3963.56787109375
2019-12-26,3999.930908203125
2019-12-27,3981.74951171875
2019-12-30,3963.56787109375
2020-01-02,3963.56787109375
2020-01-03,3990.840087890625
2020-01-06,3927.204833984375
2020-01-07,3981.74951171875
2020-01-08,3945.386474609375
2020-01-09,3972.65869140625
2020-01-10,3990.840087890625
2020-01-13,4018.1123046875
2020-01-14,4109.02001953125
2020-01-15,4118.11083984375
2020-01-16,4099.92919921875
2020-01-17,4181.74609375
2020-01-20,4209.01806640625
2020-01-21,4218.10888671875
2020-01-22,4245.38134765625
2020-01-23,4263.5625
2020-01-24,4254.47216796875
2020-01-27,4218.10888671875
2020-01-28,4154.4736328125
2020-01-29,4181.74609375
2020-01-30,4163.564453125
2020-01-31,4054.475341796875
2020-02-03,4045.384765625
2020-02-04,4109.02001953125
2020-02-05,4099.92919921875
2020-02-06,4118.11083984375
2020-02-07,4127.20166015625
2020-02-10,3999.930908203125
2020-02-11,4072.656982421875
2020-02-12,4109.02001953125
2020-02-13,4127.20166015625
2020-02-14,4118.11083984375
2020-02-17,4063.566162109375
2020-02-18,3999.930908203125
2020-02-19,4045.384765625
2020-02-20,4099.92919921875
2020-02-21,4099.92919921875
2020-02-24,4063.566162109375
2020-02-25,4054.475341796875
2020-02-26,4063.566162109375
2020-02-27,3745.389892578125
2020-02-28,3554.484130859375
2020-03-02,3618.119384765625
2020-03-03,3636.30078125
2020-03-04,3754.480712890625
2020-03-05,3754.480712890625
2020-03-06,3636.30078125
2020-03-09,3409.031982421875
2020-03-10,3436.30419921875
2020-03-11,3527.2119140625
2020-03-12,3272.670654296875
2020-03-13,3054.49267578125
2020-03-16,3145.400146484375
2020-03-17,2963.585205078125
2020-03-18,2809.04248046875
2020-03-19,2663.59033203125
2020-03-20,2481.775390625
2020-03-23,2381.777099609375
2020-03-24,2218.1435546875
2020-03-26,2272.68798828125
2020-03-27,2727.2255859375
2020-03-30,2736.31640625
2020-03-31,2699.953369140625
2020-04-01,2636.318115234375
2020-04-02,2545.41064453125
2020-04-03,2572.682861328125
2020-04-06,2645.408935546875
2020-04-07,2681.77197265625
2020-04-08,2563.592041015625
2020-04-09,2499.956787109375
2020-04-13,2454.503173828125
2020-04-14,2518.138427734375
2020-04-15,2481.775390625
2020-04-16,2345.4140625
2020-04-17,2418.14013671875
2020-04-20,2509.047607421875
2020-04-21,2445.412353515625
2020-04-22,2409.04931640625
2020-04-23,2536.31982421875
2020-04-24,2390.86767578125
2020-04-27,2372.686279296875
2020-04-28,2336.3232421875
2020-04-29,2327.232421875
2020-04-30,2372.686279296875
2020-05-04,2363.595458984375
2020-05-05,2372.686279296875
2020-05-06,2363.595458984375
2020-05-08,2345.4140625
2020-05-11,2363.595458984375
2020-05-12,2245.415771484375
2020-05-13,2218.1435546875
2020-05-14,2118.145263671875
2020-05-15,2009.05615234375
2020-05-18,1963.6024169921875
2020-05-19,2045.419189453125
2020-05-20,2109.054443359375
2020-05-26,2245.415771484375
2020-05-27,2290.86962890625
2020-05-28,2399.95849609375
2020-05-29,2454.503173828125
2020-06-02,2681.77197265625
2020-06-03,2736.31640625
2020-06-04,2754.497802734375
2020-06-05,2690.862548828125
2020-06-08,2881.768310546875
2020-06-09,2918.13134765625
2020-06-10,2727.2255859375
2020-06-11,2636.318115234375
2020-06-12,2545.41064453125
2020-06-15,2627.227294921875
2020-06-16,2690.862548828125
2020-06-17,2799.95166015625
2020-06-18,2763.588623046875
2020-06-19,2781.77001953125
2020-06-22,2754.497802734375
2020-06-23,2709.044189453125
2020-06-24,2736.31640625
2020-06-25,2763.588623046875
2020-06-26,2745.4072265625
2020-06-29,2709.044189453125
2020-06-30,2754.497802734375
2020-07-01,2754.497802734375
2020-07-02,2763.588623046875
2020-07-03,2763.588623046875
2020-07-06,2754.497802734375
2020-07-07,2754.497802734375
2020-07-08,2754.497802734375
2020-07-09,2854.49609375
2020-07-10,2818.133056640625
2020-07-13,2772.679443359375
2020-07-14,2845.405517578125
2020-07-15,2845.405517578125
2020-07-16,2845.405517578125
2020-07-17,2818.133056640625
2020-07-20,2754.497802734375
2020-07-21,2772.679443359375
2020-07-22,2809.04248046875
2020-07-23,2818.133056640625
2020-07-24,2809.04248046875
2020-07-27,2809.04248046875
2020-07-28,2818.133056640625
2020-07-29,2818.133056640625
2020-07-30,2827.223876953125
2020-08-03,2699.953369140625
2020-08-04,2727.2255859375
2020-08-05,2763.588623046875
2020-08-06,2809.04248046875
2020-08-07,2781.77001953125
2020-08-10,2818.133056640625
2020-08-11,2845.405517578125
2020-08-12,2899.949951171875
2020-08-13,2999.9482421875
2020-08-14,2981.7666015625
2020-08-18,3036.311279296875
2020-08-19,3199.94482421875
2020-08-24,3199.94482421875
2020-08-25,3309.03369140625
2020-08-26,3363.578369140625
2020-08-27,3327.21533203125
2020-08-28,3318.12451171875
2020-08-31,3181.76318359375
2020-09-01,3163.581787109375
2020-09-02,3263.580078125
2020-09-03,3227.217041015625
2020-09-04,3163.581787109375
2020-09-07,3181.76318359375
2020-09-08,3190.85400390625
2020-09-09,3072.67431640625
2020-09-10,2890.859130859375
2020-09-11,2736.31640625
2020-09-14,2999.9482421875
2020-09-15,3009.038818359375
2020-09-16,2945.403564453125
2020-09-17,2881.768310546875
2020-09-18,2899.949951171875
2020-09-21,2863.5869140625
2020-09-22,2818.133056640625
2020-09-23,2772.679443359375
2020-09-24,2736.31640625
2020-09-25,2763.588623046875
2020-09-28,2799.95166015625
2020-09-29,2745.4072265625
2020-09-30,2727.2255859375
2020-10-01,2781.77001953125
2020-10-02,2781.77001953125
2020-10-05,2827.223876953125
2020-10-06,2890.859130859375
2020-10-07,2799.95166015625
2020-10-08,2827.223876953125
2020-10-09,2836.314697265625
2020-10-12,2863.5869140625
2020-10-13,2863.5869140625
2020-10-14,2990.857421875
2020-10-15,3009.038818359375
2020-10-16,2918.13134765625
2020-10-19,2936.31298828125
2020-10-20,2918.13134765625
2020-10-21,2936.31298828125
2020-10-22,2909.040771484375
2020-10-23,2972.676025390625
2020-10-26,2990.857421875
2020-10-27,3027.220458984375
2020-11-02,2999.9482421875
2020-11-03,3054.49267578125
2020-11-04,2990.857421875
2020-11-05,3054.49267578125
2020-11-06,3154.490966796875
2020-11-09,3254.4892578125
2020-11-10,3427.213623046875
2020-11-11,3590.84716796875
2020-11-12,3563.57470703125
2020-11-13,3599.937744140625
2020-11-16,3572.66552734375
2020-11-17,3572.66552734375
2020-11-18,3609.028564453125
2020-11-19,3618.119384765625
2020-11-20,3627.2099609375
2020-11-23,3645.3916015625
2020-11-24,3709.02685546875
2020-11-25,3863.569580078125
2020-11-26,3836.29736328125
2020-11-27,3881.751220703125
2020-11-30,3627.2099609375
2020-12-01,3699.93603515625
2020-12-02,3863.569580078125
2020-12-03,3909.0234375
2020-12-04,3881.751220703125
2020-12-07,3954.47705078125
2020-12-08,3945.386474609375
2020-12-10,3936.295654296875
2020-12-11,3872.660400390625
2020-12-14,3881.751220703125
2020-12-15,3854.478759765625
2020-12-16,3909.0234375
2020-12-17,3918.1142578125
2020-12-18,3881.751220703125
2020-12-21,3827.20654296875
2020-12-22,3745.389892578125
2020-12-23,3590.84716796875
2020-12-28,3781.7529296875
2020-12-29,3790.843505859375
2020-12-30,3754.480712890625
2021-01-04,3772.662109375
2021-01-05,3854.478759765625
2021-01-06,3781.7529296875
2021-01-07,3827.20654296875
2021-01-08,3909.0234375
2021-01-11,4009.021728515625
2021-01-12,4245.38134765625
2021-01-13,4318.107421875
2021-01-14,4290.8349609375
2021-01-15,4136.2919921875
2021-01-18,4127.20166015625
2021-01-19,4190.8369140625
2021-01-20,4227.19970703125
2021-01-21,4336.28857421875
2021-01-22,4254.47216796875
2021-01-25,4190.8369140625
2021-01-26,4199.92724609375
2021-01-27,4090.83837890625
2021-01-28,4018.1123046875
2021-01-29,3799.934326171875
2021-02-01,3599.937744140625
2021-02-02,3872.660400390625
2021-02-03,3963.56787109375
2021-02-04,3972.65869140625
2021-02-05,4018.1123046875
2021-02-08,4045.384765625
2021-02-09,4090.83837890625
2021-02-10,4181.74609375
2021-02-11,4209.01806640625
2021-02-15,4272.6533203125
2021-02-16,4236.29052734375
2021-02-17,4199.92724609375
2021-02-18,4227.19970703125
2021-02-19,4181.74609375
2021-02-22,4327.19775390625
2021-02-23,4309.0166015625
2021-02-24,4281.744140625
2021-02-25,4245.38134765625
2021-02-26,4272.6533203125
2021-03-01,4290.8349609375
2021-03-02,4363.56103515625
2021-03-03,4309.0166015625
2021-03-04,4299.92578125
2021-03-05,4272.6533203125
2021-03-08,4299.92578125
2021-03-09,4145.3828125
2021-03-10,4172.6552734375
2021-03-12,4127.20166015625
2021-03-15,4145.3828125
2021-03-16,4190.8369140625
2021-03-17,4181.74609375
2021-03-18,4263.5625
2021-03-19,4245.38134765625
2021-03-22,4199.92724609375
2021-03-23,4227.19970703125
2021-03-24,4227.19970703125
2021-03-25,4163.564453125
2021-03-26,4199.92724609375
2021-03-29,4290.8349609375
2021-03-30,4072.656982421875
2021-03-31,3872.660400390625
2021-04-01,3827.20654296875
2021-04-05,3781.7529296875
2021-04-06,3772.662109375
2021-04-07,3781.7529296875
2021-04-08,3845.38818359375
2021-04-09,3954.47705078125
2021-04-12,3818.115966796875
2021-04-13,3745.389892578125
2021-04-14,3836.29736328125
2021-04-15,3890.841796875
2021-04-16,3918.1142578125
2021-04-19,3918.1142578125
2021-04-20,3836.29736328125
2021-04-21,3845.38818359375
2021-04-22,3818.115966796875
2021-04-23,3809.025146484375
2021-04-26,3754.480712890625
2021-04-27,3772.662109375
2021-04-28,3754.480712890625
2021-04-29,3763.5712890625
2021-04-30,3681.754638671875
2021-05-03,3636.30078125
2021-05-04,3645.3916015625
2021-05-05,3709.02685546875
2021-05-06,3699.93603515625
2021-05-07,3672.663818359375
2021-05-10,3681.754638671875
2021-05-11,3618.119384765625
2021-05-17,3545.393310546875
2021-05-18,3536.302490234375
2021-05-19,3499.939453125
2021-05-20,3472.667236328125
2021-05-21,3509.0302734375
2021-05-24,3554.484130859375
2021-05-25,3672.663818359375
2021-05-27,3590.84716796875
2021-05-28,3654.482421875
2021-05-31,3736.299072265625
2021-06-02,3845.38818359375
2021-06-03,3836.29736328125
2021-06-04,3899.9326171875
2021-06-07,3827.20654296875
2021-06-08,3809.025146484375
2021-06-09,3727.208251953125
2021-06-10,3872.660400390625
2021-06-11,3890.841796875
2021-06-14,3890.841796875
2021-06-15,3827.20654296875
2021-06-16,3645.3916015625
2021-06-17,3572.66552734375
2021-06-18,3554.484130859375
2021-06-21,3509.0302734375
2021-06-22,3563.57470703125
2021-06-23,3581.75634765625
2021-06-24,3599.937744140625
2021-06-25,3627.2099609375
2021-06-28,3572.66552734375
2021-06-29,3509.0302734375
2021-06-30,3536.302490234375
2021-07-01,3554.484130859375
2021-07-02,3609.028564453125
2021-07-05,3527.2119140625
2021-07-06,3536.302490234375
2021-07-07,3463.576416015625
2021-07-08,3472.667236328125
2021-07-09,3436.30419921875
2021-07-12,3409.031982421875
2021-07-13,3418.122802734375
2021-07-14,3363.578369140625
2021-07-15,3390.8505859375
2021-07-16,3463.576416015625
2021-07-19,3436.30419921875
2021-07-21,3463.576416015625
2021-07-22,3490.848876953125
2021-07-23,3481.758056640625
2021-07-26,3472.667236328125
2021-07-27,3427.213623046875
2021-07-28,3381.759765625
2021-07-29,3409.031982421875
2021-07-30,3372.6689453125
2021-08-02,3363.578369140625
2021-08-03,3381.759765625
2021-08-04,3427.213623046875
2021-08-05,3545.393310546875
2021-08-06,3545.393310546875
2021-08-09,3472.667236328125
2021-08-10,3463.576416015625
2021-08-12,3454.48583984375
2021-08-13,3472.667236328125
2021-08-16,3490.848876953125
2021-08-18,3572.66552734375
2021-08-19,3509.0302734375
2021-08-20,3481.758056640625
2021-08-23,3572.66552734375
2021-08-24,3481.758056640625
2021-08-25,3499.939453125
2021-08-26,3490.848876953125
2021-08-27,3481.758056640625
2021-08-30,3490.848876953125
2021-08-31,3518.12109375
2021-09-01,3527.2119140625
2021-09-02,3490.848876953125
2021-09-03,3463.576416015625
2021-09-06,3499.939453125
2021-09-07,3518.12109375
2021-09-08,3720.0
2021-09-09,3650.0
2021-09-10,3670.0
2021-09-13,3660.0
2021-09-14,3660.0
2021-09-15,3620.0
2021-09-16,3610.0
2021-09-17,3570.0
2021-09-20,3510.0
2021-09-21,3500.0
2021-09-22,3520.0
2021-09-23,3590.0
2021-09-24,3770.0
2021-09-27,3730.0
2021-09-28,3690.0
2021-09-29,3690.0
2021-09-30,3750.0
2021-10-01,3830.0
2021-10-04,3890.0
2021-10-05,3910.0
2021-10-06,3920.0
2021-10-07,4070.0
2021-10-08,4130.0
2021-10-11,4130.0
2021-10-12,4180.0
2021-10-13,4220.0
2021-10-14,4230.0
2021-10-15,4220.0
2021-10-18,4340.0
2021-10-19,4360.0
2021-10-21,4320.0
2021-10-22,4320.0
2021-10-25,4300.0
2021-10-26,4270.0
2021-10-27,4260.0
2021-10-28,4200.0
2021-10-29,4220.0
2021-11-01,4220.0
2021-11-02,4210.0
2021-11-03,4210.0
2021-11-04,4250.0
2021-11-05,4210.0
2021-11-08,4220.0
2021-11-09,4220.0
2021-11-10,4210.0
2021-11-11,4230.0
2021-11-12,4210.0
2021-11-15,4140.0
2021-11-16,4120.0
2021-11-17,4160.0
2021-11-18,4140.0
2021-11-19,4220.0
2021-11-22,4250.0
2021-11-23,4200.0
2021-11-24,4190.0
2021-11-25,4180.0
2021-11-26,4150.0
2021-11-29,4080.0
2021-11-30,4090.0
2021-12-01,4070.0
2021-12-02,4060.0
2021-12-03,4170.0
2021-12-06,4110.0
2021-12-07,4160.0
2021-12-08,4170.0
2021-12-09,4160.0
2021-12-10,4130.0
2021-12-13,4160.0
2021-12-14,4130.0
2021-12-15,4140.0
2021-12-16,4120.0
2021-12-17,4090.0
2021-12-20,4060.0
2021-12-21,4080.0
2021-12-22,4050.0
2021-12-23,4060.0
2021-12-24,4050.0
2021-12-27,4060.0
2021-12-28,4070.0
2021-12-29,4070.0
2021-12-30,4060.0
2022-01-03,4090.0
2022-01-04,4160.0
2022-01-05,4130.0
2022-01-06,4140.0
2022-01-07,4150.0
2022-01-10,4180.0
2022-01-11,4130.0
2022-01-12,4130.0
2022-01-13,4170.0
2022-01-14,4160.0
2022-01-17,4180.0
2022-01-18,4140.0
2022-01-19,4130.0
2022-01-20,4110.0
2022-01-21,4110.0
2022-01-24,4100.0
2022-01-25,4000.0
2022-01-26,4030.0
2022-01-27,4060.0
2022-01-28,4090.0
2022-01-31,4070.0
2022-02-02,4060.0
2022-02-03,4130.0
2022-02-04,4150.0
2022-02-07,4220.0
2022-02-08,4400.0
2022-02-09,4380.0
2022-02-10,4450.0
2022-02-11,4380.0
2022-02-14,4380.0
2022-02-15,4390.0
2022-02-16,4410.0
2022-02-17,4340.0
2022-02-18,4370.0
2022-02-21,4440.0
2022-02-22,4420.0
2022-02-23,4460.0
2022-02-24,4370.0
2022-02-25,4410.0
2022-03-01,4630.0
2022-03-02,4550.0
2022-03-04,4610.0
2022-03-07,4520.0
2022-03-08,4430.0
2022-03-09,4500.0
2022-03-10,4510.0
2022-03-11,4370.0
2022-03-14,4410.0
2022-03-15,4530.0
2022-03-16,4610.0
2022-03-17,4610.0
2022-03-18,4580.0
2022-03-21,4560.0
2022-03-22,4640.0
2022-03-23,4620.0
2022-03-24,4620.0
2022-03-25,4650.0
2022-03-28,4670.0
2022-03-29,4670.0
2022-03-30,4690.0
2022-03-31,4660.0
2022-04-01,4630.0
2022-04-04,4660.0
2022-04-05,4670.0
2022-04-06,4600.0
2022-04-07,4620.0
2022-04-08,4600.0
2022-04-11,4570.0
2022-04-12,4550.0
2022-04-13,4590.0
2022-04-14,4530.0
2022-04-18,4540.0
2022-04-19,4540.0
2022-04-20,4600.0
2022-04-21,4760.0
2022-04-22,4720.0
2022-04-25,4670.0
2022-04-26,4830.0
2022-04-27,4850.0
2022-04-28,4860.0
2022-05-09,4530.0
2022-05-10,4260.0
2022-05-11,4480.0
2022-05-12,4300.0
2022-05-13,4250.0
2022-05-17,4270.0
2022-05-18,4430.0
2022-05-19,4300.0
2022-05-20,4410.0
2022-05-23,4320.0
2022-05-24,4320.0
2022-05-25,4350.0
2022-05-27,4440.0
2022-05-30,4390.0
2022-05-31,4450.0
2022-06-02,4480.0
2022-06-03,4510.0
2022-06-06,4400.0
2022-06-07,4400.0
2022-06-08,4380.0
2022-06-09,4480.0
2022-06-10,4360.0
2022-06-13,4260.0
2022-06-14,4300.0
2022-06-15,4360.0
2022-06-16,4410.0
2022-06-17,4350.0
2022-06-20,4340.0
2022-06-21,4380.0
2022-06-22,4310.0
2022-06-23,4300.0
2022-06-24,4310.0
2022-06-27,4270.0
2022-06-28,4280.0
2022-06-29,4180.0
2022-06-30,4120.0
2022-07-01,4110.0
2022-07-04,3960.0
2022-07-05,4040.0
2022-07-06,4020.0
2022-07-07,4040.0
2022-07-08,4050.0
2022-07-11,4100.0
2022-07-12,4100.0
2022-07-13,4030.0
2022-07-14,4010.0
2022-07-15,4050.0
2022-07-18,4080.0
2022-07-19,4110.0
2022-07-20,4160.0
2022-07-21,4230.0
2022-07-22,4270.0
2022-07-25,4250.0
2022-07-26,4260.0
2022-07-27,4300.0
2022-07-28,4340.0
2022-07-29,4340.0
2022-08-01,4330.0
2022-08-02,4300.0
2022-08-03,4350.0
2022-08-04,4350.0
2022-08-05,4320.0
2022-08-08,4340.0
2022-08-09,4390.0
2022-08-10,4300.0
2022-08-11,4340.0
2022-08-12,4320.0
2022-08-15,4300.0
2022-08-16,4270.0
2022-08-18,4310.0
2022-08-19,4300.0
2022-08-22,4270.0
2022-08-23,4260.0
2022-08-24,4280.0
2022-08-25,4270.0
2022-08-26,4270.0
2022-08-29,4220.0
2022-08-30,4250.0
2022-08-31,4240.0
2022-09-01,4310.0
2022-09-02,4380.0
2022-09-05,4420.0
2022-09-06,4550.0
2022-09-07,4460.0
2022-09-08,4480.0
2022-09-09,4570.0
2022-09-12,4560.0
2022-09-13,4560.0
2022-09-14,4510.0
2022-09-15,4590.0
2022-09-16,4500.0
2022-09-19,4500.0
2022-09-20,4490.0
2022-09-21,4470.0
2022-09-22,4500.0
2022-09-23,4480.0
2022-09-26,4410.0
2022-09-27,4480.0
2022-09-28,4480.0
2022-09-29,4460.0
2022-09-30,4410.0
2022-10-03,4480.0
2022-10-04,4560.0
2022-10-05,4540.0
2022-10-06,4510.0
2022-10-07,4430.0
2022-10-10,4340.0
2022-10-11,4370.0
2022-10-12,4400.0
2022-10-13,4350.0
2022-10-14,4270.0
2022-10-17,4260.0
2022-10-18,4280.0
2022-10-19,4280.0
2022-10-20,4280.0
2022-10-21,4360.0
2022-10-24,4430.0
2022-10-25,4550.0
2022-10-26,4500.0
2022-10-27,4530.0
2022-10-28,4560.0
2022-10-31,4630.0
2022-11-01,4630.0
2022-11-02,4570.0
2022-11-03,4590.0
2022-11-04,4610.0
2022-11-07,4610.0
2022-11-08,4610.0
2022-11-09,4600.0
2022-11-10,4520.0
2022-11-11,4590.0
2022-11-14,4550.0
2022-11-15,4560.0
2022-11-16,4490.0
2022-11-17,4500.0
2022-11-18,4610.0
2022-11-21,4560.0
2022-11-22,4570.0
2022-11-23,4630.0
2022-11-24,4670.0
2022-11-25,4690.0
2022-11-28,4730.0
2022-11-29,4790.0
2022-11-30,4800.0
2022-12-01,4900.0
2022-12-02,4860.0
2022-12-05,4860.0
2022-12-06,4800.0
2022-12-07,4740.0
2022-12-08,4710.0
2022-12-09,4760.0
2022-12-12,4760.0
2022-12-13,4840.0
2022-12-14,4870.0
2022-12-15,4880.0
2022-12-16,4820.0
2022-12-19,4920.0
2022-12-20,4890.0
2022-12-21,4870.0
2022-12-22,4900.0
2022-12-23,4880.0
2022-12-26,4890.0
2022-12-27,4860.0
2022-12-28,4810.0
2022-12-29,4800.0
2022-12-30,4870.0
2023-01-02,4820.0
2023-01-03,4830.0
2023-01-04,4770.0
2023-01-05,4570.0
2023-01-06,4550.0
2023-01-09,4550.0
2023-01-10,4410.0
2023-01-11,4360.0
2023-01-12,4410.0
2023-01-13,4420.0
2023-01-16,4420.0
2023-01-17,4510.0
2023-01-18,4560.0
