Date,Open
2020-06-19,2440.0
2020-06-22,2440.0
2020-06-23,2425.0
2020-06-24,2445.0
2020-06-25,2537.5
2020-06-26,2562.5
2020-06-29,2490.0
2020-06-30,2512.5
2020-07-01,2500.0
2020-07-02,2490.0
2020-07-03,2480.0
2020-07-06,2500.0
2020-07-07,2562.5
2020-07-08,2525.0
2020-07-09,2675.0
2020-07-10,2625.0
2020-07-13,2625.0
2020-07-14,2650.0
2020-07-15,2675.0
2020-07-16,2637.5
2020-07-17,2637.5
2020-07-20,2587.5
2020-07-21,2575.0
2020-07-22,2687.5
2020-07-23,2737.5
2020-07-24,2850.0
2020-07-27,2812.5
2020-07-28,2950.0
2020-07-29,2925.0
2020-07-30,2862.5
2020-08-03,2925.0
2020-08-04,2762.5
2020-08-05,2775.0
2020-08-06,2850.0
2020-08-07,2850.0
2020-08-10,2900.0
2020-08-11,2912.5
2020-08-12,3000.0
2020-08-13,3125.0
2020-08-14,3037.5
2020-08-18,3012.5
2020-08-19,3087.5
2020-08-24,3025.0
2020-08-25,3025.0
2020-08-26,3125.0
2020-08-27,3175.0
2020-08-28,3137.5
2020-08-31,3112.5
2020-09-01,2987.5
2020-09-02,3062.5
2020-09-03,3037.5
2020-09-04,2975.0
2020-09-07,2962.5
2020-09-08,2950.0
2020-09-09,2950.0
2020-09-10,2762.5
2020-09-11,2525.0
2020-09-14,2737.5
2020-09-15,2875.0
2020-09-16,2875.0
2020-09-17,2800.0
2020-09-18,2787.5
2020-09-21,2787.5
2020-09-22,2650.0
2020-09-23,2650.0
2020-09-24,2525.0
2020-09-25,2600.0
2020-09-28,2700.0
2020-09-29,2600.0
2020-09-30,2550.0
2020-10-01,2500.0
2020-10-02,2587.5
2020-10-05,2625.0
2020-10-06,2750.0
2020-10-07,2700.0
2020-10-08,2775.0
2020-10-09,2725.0
2020-10-12,2787.5
2020-10-13,2812.5
2020-10-14,2862.5
2020-10-15,2850.0
2020-10-16,2800.0
2020-10-19,2800.0
2020-10-20,2862.5
2020-10-21,2837.5
2020-10-22,2750.0
2020-10-23,2762.5
2020-10-26,2812.5
2020-10-27,2875.0
2020-11-02,2837.5
2020-11-03,2987.5
2020-11-04,2975.0
2020-11-05,2937.5
2020-11-06,2987.5
2020-11-09,3125.0
2020-11-10,3200.0
2020-11-11,3212.5
2020-11-12,3187.5
2020-11-13,3050.0
2020-11-16,3150.0
2020-11-17,3137.5
2020-11-18,3075.0
2020-11-19,3125.0
2020-11-20,3137.5
2020-11-23,3150.0
2020-11-24,3225.0
2020-11-25,3250.0
2020-11-26,3300.0
2020-11-27,3387.5
2020-11-30,3275.0
2020-12-01,3162.5
2020-12-02,3262.5
2020-12-03,3325.0
2020-12-04,3250.0
2020-12-07,3337.5
2020-12-08,3337.5
2020-12-10,3387.5
2020-12-11,3425.0
2020-12-14,3362.5
2020-12-15,3350.0
2020-12-16,3400.0
2020-12-17,3387.5
2020-12-18,3400.0
2020-12-21,3387.5
2020-12-22,3287.5
2020-12-23,3250.0
2020-12-28,3250.0
2020-12-29,3287.5
2020-12-30,3262.5
2021-01-04,3175.0
2021-01-05,3275.0
2021-01-06,3212.5
2021-01-07,3225.0
2021-01-08,3237.5
2021-01-11,3287.5
2021-01-12,3450.0
2021-01-13,3525.0
2021-01-14,3525.0
2021-01-15,3437.5
2021-01-18,3300.0
2021-01-19,3500.0
2021-01-20,3500.0
2021-01-21,3687.5
2021-01-22,3637.5
2021-01-25,3625.0
2021-01-26,3650.0
2021-01-27,3700.0
2021-01-28,3575.0
2021-01-29,3550.0
2021-02-01,3325.0
2021-02-02,3400.0
2021-02-03,3300.0
2021-02-04,3287.5
2021-02-05,3350.0
2021-02-08,3300.0
2021-02-09,3300.0
2021-02-10,3287.5
2021-02-11,3275.0
2021-02-15,3275.0
2021-02-16,3250.0
2021-02-17,3225.0
2021-02-18,3125.0
2021-02-19,3125.0
2021-02-22,3225.0
2021-02-23,3150.0
2021-02-24,3175.0
2021-02-25,3212.5
2021-02-26,3087.5
2021-03-01,3112.5
2021-03-02,3325.0
2021-03-03,3337.5
2021-03-04,3312.5
2021-03-05,3262.5
2021-03-08,3275.0
2021-03-09,3187.5
2021-03-10,3250.0
2021-03-12,3275.0
2021-03-15,3387.5
2021-03-16,3325.0
2021-03-17,3300.0
2021-03-18,3312.5
2021-03-19,3400.0
2021-03-22,3375.0
2021-03-23,3375.0
2021-03-24,3250.0
2021-03-25,3225.0
2021-03-26,3225.0
2021-03-29,3200.0
2021-03-30,3200.0
2021-03-31,3125.0
2021-04-01,3125.0
2021-04-05,3150.0
2021-04-06,3112.5
2021-04-07,3150.0
2021-04-08,3125.0
2021-04-09,3187.5
2021-04-12,3212.5
2021-04-13,3100.0
2021-04-14,3175.0
2021-04-15,3200.0
2021-04-16,3175.0
2021-04-19,3125.0
2021-04-20,3100.0
2021-04-21,3075.0
2021-04-22,3087.5
2021-04-23,3025.0
2021-04-26,3050.0
2021-04-27,2987.5
2021-04-28,3050.0
2021-04-29,3112.5
2021-04-30,3112.5
2021-05-03,3050.0
2021-05-04,3025.0
2021-05-05,3075.0
2021-05-06,3062.5
2021-05-07,3062.5
2021-05-10,3012.5
2021-05-11,3000.0
2021-05-17,2987.5
2021-05-18,2987.5
2021-05-19,2900.0
2021-05-20,2825.0
2021-05-21,2862.5
2021-05-24,2937.5
2021-05-25,2887.5
2021-05-27,3000.0
2021-05-28,2912.5
2021-05-31,2937.5
2021-06-02,3075.0
2021-06-03,3087.5
2021-06-04,3125.0
2021-06-07,3100.0
2021-06-08,3075.0
2021-06-09,3037.5
2021-06-10,3087.5
2021-06-11,3137.5
2021-06-14,3150.0
2021-06-15,3150.0
2021-06-16,3162.5
2021-06-17,3125.0
2021-06-18,3087.5
2021-06-21,3050.0
2021-06-22,3037.5
2021-06-23,3112.5
2021-06-24,3050.0
2021-06-25,3000.0
2021-06-28,2912.5
2021-06-29,2925.0
2021-06-30,2925.0
2021-07-01,2975.0
2021-07-02,2987.5
2021-07-05,2987.5
2021-07-06,2950.0
2021-07-07,2887.5
2021-07-08,2925.0
2021-07-09,2950.0
2021-07-12,2937.5
2021-07-13,2925.0
2021-07-14,2900.0
2021-07-15,2862.5
2021-07-16,2937.5
2021-07-19,2900.0
2021-07-21,2912.5
2021-07-22,2987.5
2021-07-23,3000.0
2021-07-26,2987.5
2021-07-27,2925.0
2021-07-28,2875.0
2021-07-29,2950.0
2021-07-30,2912.5
2021-08-02,2887.5
2021-08-03,2850.0
2021-08-04,2912.5
2021-08-05,2937.5
2021-08-06,3037.5
2021-08-09,3000.0
2021-08-10,2900.0
2021-08-12,2937.5
2021-08-13,2987.5
2021-08-16,3000.0
2021-08-18,3000.0
2021-08-19,3050.0
2021-08-20,2950.0
2021-08-23,2950.0
2021-08-24,2975.0
2021-08-25,2937.5
2021-08-26,2925.0
2021-08-27,2912.5
2021-08-30,2925.0
2021-08-31,3000.0
2021-09-01,3050.0
2021-09-02,3025.0
2021-09-03,3050.0
2021-09-06,3100.0
2021-09-07,3125.0
2021-09-08,3150.0
2021-09-09,3150.0
2021-09-10,3137.5
2021-09-13,3050.0
2021-09-14,3075.0
2021-09-15,3087.5
2021-09-16,3087.5
2021-09-17,3062.5
2021-09-20,3012.5
2021-09-21,3012.5
2021-09-22,2987.5
2021-09-23,3062.5
2021-09-24,3037.5
2021-09-27,3000.0
2021-09-28,2975.0
2021-09-29,2975.0
2021-09-30,3025.0
2021-10-01,3075.0
2021-10-04,3087.5
2021-10-05,3225.0
2021-10-06,3237.5
2021-10-07,3325.0
2021-10-08,3362.5
2021-10-11,3450.0
2021-10-12,3487.5
2021-10-13,3537.5
2021-10-14,3562.5
2021-10-15,3587.5
2021-10-18,3600.0
2021-10-19,3625.0
2021-10-21,3587.5
2021-10-22,3550.0
2021-10-25,3587.5
2021-10-26,3550.0
2021-10-27,3600.0
2021-10-28,3562.5
2021-10-29,3587.5
2021-11-01,3625.0
2021-11-02,3587.5
2021-11-03,3487.5
2021-11-04,3625.0
2021-11-05,3625.0
2021-11-08,3600.0
2021-11-09,3525.0
2021-11-10,3437.5
2021-11-11,3562.5
2021-11-12,3637.5
2021-11-15,3550.0
2021-11-16,3525.0
2021-11-17,3612.5
2021-11-18,3600.0
2021-11-19,3587.5
2021-11-22,3675.0
2021-11-23,3612.5
2021-11-24,3562.5
2021-11-25,3612.5
2021-11-26,3662.5
2021-11-29,3550.0
2021-11-30,3625.0
2021-12-01,3500.0
2021-12-02,3537.5
2021-12-03,3600.0
2021-12-06,3575.0
2021-12-07,3587.5
2021-12-08,3637.5
2021-12-09,3625.0
2021-12-10,3600.0
2021-12-13,3600.0
2021-12-14,3562.5
2021-12-15,3575.0
2021-12-16,3650.0
2021-12-17,3612.5
2021-12-20,3550.0
2021-12-21,3575.0
2021-12-22,3587.5
2021-12-23,3525.0
2021-12-24,3550.0
2021-12-27,3525.0
2021-12-28,3525.0
2021-12-29,3537.5
2021-12-30,3550.0
2022-01-03,3550.0
2022-01-04,3537.5
2022-01-05,3575.0
2022-01-06,3537.5
2022-01-07,3512.5
2022-01-10,3537.5
2022-01-11,3550.0
2022-01-12,3525.0
2022-01-13,3575.0
2022-01-14,3537.5
2022-01-17,3625.0
2022-01-18,3587.5
2022-01-19,3587.5
2022-01-20,3550.0
2022-01-21,3587.5
2022-01-24,3637.5
2022-01-25,3600.0
2022-01-26,3650.0
2022-01-27,3737.5
2022-01-28,3812.5
2022-01-31,3887.5
2022-02-02,3762.5
2022-02-03,3737.5
2022-02-04,3725.0
2022-02-07,3825.0
2022-02-08,3800.0
2022-02-09,3850.0
2022-02-10,3850.0
2022-02-11,3887.5
2022-02-14,3850.0
2022-02-15,3900.0
2022-02-16,3962.5
2022-02-17,3937.5
2022-02-18,3912.5
2022-02-21,3925.0
2022-02-22,3912.5
2022-02-23,3962.5
2022-02-24,3862.5
2022-02-25,3862.5
2022-03-01,3837.5
2022-03-02,3825.0
2022-03-04,3850.0
2022-03-07,3775.0
2022-03-08,3812.5
2022-03-09,3787.5
2022-03-10,3850.0
2022-03-11,3862.5
2022-03-14,3825.0
2022-03-15,3900.0
2022-03-16,3900.0
2022-03-17,4000.0
2022-03-18,3987.5
2022-03-21,3837.5
2022-03-22,3850.0
2022-03-23,3837.5
2022-03-24,3850.0
2022-03-25,3975.0
2022-03-28,3937.5
2022-03-29,3987.5
2022-03-30,3975.0
2022-03-31,3962.5
2022-04-01,3950.0
2022-04-04,3912.5
2022-04-05,3900.0
2022-04-06,3900.0
2022-04-07,3837.5
2022-04-08,3900.0
2022-04-11,3850.0
2022-04-12,3837.5
2022-04-13,3837.5
2022-04-14,3862.5
2022-04-18,3837.5
2022-04-19,3812.5
2022-04-20,3825.0
2022-04-21,4000.0
2022-04-22,4100.0
2022-04-25,4100.0
2022-04-26,4125.0
2022-04-27,4137.5
2022-04-28,4387.5
2022-05-09,4312.5
2022-05-10,3912.5
2022-05-11,4050.0
2022-05-12,3987.5
2022-05-13,3937.5
2022-05-17,3900.0
2022-05-18,3987.5
2022-05-19,3900.0
2022-05-20,3975.0
2022-05-23,4025.0
2022-05-24,3975.0
2022-05-25,3950.0
2022-05-27,4000.0
2022-05-30,4100.0
2022-05-31,4137.5
2022-06-02,4162.5
2022-06-03,4137.5
2022-06-06,4100.0
2022-06-07,4100.0
2022-06-08,4112.5
2022-06-09,4200.0
2022-06-10,4137.5
2022-06-13,4000.0
2022-06-14,4000.0
2022-06-15,4062.5
2022-06-16,4250.0
2022-06-17,4087.5
2022-06-20,4050.0
2022-06-21,4150.0
2022-06-22,4100.0
2022-06-23,4075.0
2022-06-24,4100.0
2022-06-27,4200.0
2022-06-28,4075.0
2022-06-29,4050.0
2022-06-30,4000.0
2022-07-01,3937.5
2022-07-04,3787.5
2022-07-05,3725.0
2022-07-06,3825.0
2022-07-07,3750.0
2022-07-08,3775.0
2022-07-11,3737.5
2022-07-12,3737.5
2022-07-13,3700.0
2022-07-14,3625.0
2022-07-15,3650.0
2022-07-18,3612.5
2022-07-19,3675.0
2022-07-20,3775.0
2022-07-21,4000.0
2022-07-22,3962.5
2022-07-25,3937.5
2022-07-26,3912.5
2022-07-27,4025.0
2022-07-28,4012.5
2022-07-29,4112.5
2022-08-01,4100.0
2022-08-02,4000.0
2022-08-03,4087.5
2022-08-04,4150.0
2022-08-05,4137.5
2022-08-08,4125.0
2022-08-09,4212.5
2022-08-10,4175.0
2022-08-11,4312.5
2022-08-12,4262.5
2022-08-15,4225.0
2022-08-16,4275.0
2022-08-18,4387.5
2022-08-19,4300.0
2022-08-22,4212.5
2022-08-23,4250.0
2022-08-24,4300.0
2022-08-25,4275.0
2022-08-26,4312.5
2022-08-29,4200.0
2022-08-30,4312.5
2022-08-31,4250.0
2022-09-01,4425.0
2022-09-02,4487.5
2022-09-05,4425.0
2022-09-06,4487.5
2022-09-07,4387.5
2022-09-08,4450.0
2022-09-09,4537.5
2022-09-12,4575.0
2022-09-13,4625.0
2022-09-14,4637.5
2022-09-15,4700.0
2022-09-16,4637.5
2022-09-19,4625.0
2022-09-20,4662.5
2022-09-21,4575.0
2022-09-22,4637.5
2022-09-23,4600.0
2022-09-26,4562.5
2022-09-27,4625.0
2022-09-28,4725.0
2022-09-29,4675.0
2022-09-30,4650.0
2022-10-03,4662.5
2022-10-04,4650.0
2022-10-05,4650.0
2022-10-06,4650.0
2022-10-07,4662.5
2022-10-10,4687.5
2022-10-11,4712.5
2022-10-12,4687.5
2022-10-13,4750.0
2022-10-14,4825.0
2022-10-17,4725.0
2022-10-18,4750.0
2022-10-19,4687.5
2022-10-20,4675.0
2022-10-21,5000.0
2022-10-24,5162.5
2022-10-25,5137.5
2022-10-26,5112.5
2022-10-27,5100.0
2022-10-28,5062.5
2022-10-31,5150.0
2022-11-01,5300.0
2022-11-02,5187.5
2022-11-03,4975.0
2022-11-04,5012.5
2022-11-07,5087.5
2022-11-08,5137.5
2022-11-09,5025.0
2022-11-10,5025.0
2022-11-11,5150.0
2022-11-14,5275.0
2022-11-15,5150.0
2022-11-16,5050.0
2022-11-17,4925.0
2022-11-18,4975.0
2022-11-21,5087.5
2022-11-22,5025.0
2022-11-23,5062.5
2022-11-24,5112.5
2022-11-25,5112.5
2022-11-28,5087.5
2022-11-29,5125.0
2022-11-30,5162.5
2022-12-01,5262.5
2022-12-02,5200.0
2022-12-05,5325.0
2022-12-06,5437.5
2022-12-07,5312.5
2022-12-08,5037.5
2022-12-09,4975.0
2022-12-12,4912.5
2022-12-13,4887.5
2022-12-14,5037.5
2022-12-15,4950.0
2022-12-16,4912.5
2022-12-19,5000.0
2022-12-20,5000.0
2022-12-21,5062.5
2022-12-22,5050.0
2022-12-23,4950.0
2022-12-26,4987.5
2022-12-27,5025.0
2022-12-28,5000.0
2022-12-29,4950.0
2022-12-30,5000.0
2023-01-02,4962.5
2023-01-03,4925.0
2023-01-04,5012.5
2023-01-05,5025.0
2023-01-06,4862.5
2023-01-09,4875.0
2023-01-10,4750.0
2023-01-11,4537.5
2023-01-12,4500.0
2023-01-13,4562.5
2023-01-16,4550.0
2023-01-17,4700.0
2023-01-18,4825.0
2023-01-19,4800.0
2023-01-20,4925.0
2023-01-24,4925.0
2023-01-25,4900.0
2023-01-26,4887.5
2023-01-27,4950.0
2023-01-30,5012.5
2023-01-31,5012.5
2023-02-01,4975.0
2023-02-02,4862.5
2023-02-03,4875.0
2023-02-06,4962.5
2023-02-07,4975.0
2023-02-08,5062.5
2023-02-09,5150.0
2023-02-10,5225.0
2023-02-13,5275.0
2023-02-14,5225.0
2023-02-15,5150.0
2023-02-16,5112.5
2023-02-17,5087.5
2023-02-20,5150.0
2023-02-21,5150.0
2023-02-22,5062.5
2023-02-23,4987.5
2023-02-24,5062.5
2023-02-27,5037.5
2023-02-28,5037.5
2023-03-01,5075.0
2023-03-02,5075.0
2023-03-03,5100.0
2023-03-06,5087.5
2023-03-07,5075.0
2023-03-08,5125.0
2023-03-09,5200.0
2023-03-10,5212.5
2023-03-13,5137.5
2023-03-14,5100.0
2023-03-15,5025.0
2023-03-16,5037.5
2023-03-17,4975.0
2023-03-20,5025.0
2023-03-21,5050.0
2023-03-24,5312.5
2023-03-27,5200.0
2023-03-28,5100.0
2023-03-29,5125.0
2023-03-30,5175.0
2023-03-31,5137.5
2023-04-03,5200.0
2023-04-04,5250.0
2023-04-05,5150.0
2023-04-06,5225.0
2023-04-10,5150.0
2023-04-11,5100.0
2023-04-12,5100.0
2023-04-13,5175.0
2023-04-14,5150.0
2023-04-17,5225.0
2023-04-18,5150.0
2023-04-26,5400.0
2023-04-27,5175.0
2023-04-28,5225.0
2023-05-02,5250.0
2023-05-03,5250.0
2023-05-04,5175.0
2023-05-05,5175.0
2023-05-08,5175.0
2023-05-09,5100.0
2023-05-10,5050.0
2023-05-11,5075.0
2023-05-12,5075.0
2023-05-15,5050.0
2023-05-16,5075.0
2023-05-17,4990.0
2023-05-19,5075.0
2023-05-22,5100.0
2023-05-23,5200.0
2023-05-24,5125.0
2023-05-25,5050.0
2023-05-26,5175.0
2023-05-29,5175.0
2023-05-30,5100.0
2023-05-31,5175.0
2023-06-05,5100.0
2023-06-06,5050.0
2023-06-07,5000.0
2023-06-08,5000.0
2023-06-09,5025.0
2023-06-12,5100.0
2023-06-13,5100.0
2023-06-14,5125.0
2023-06-15,5050.0
2023-06-16,5125.0
2023-06-19,5100.0
2023-06-20,5100.0
2023-06-21,5050.0
2023-06-22,5100.0
2023-06-23,5075.0
2023-06-26,5100.0
2023-06-27,5175.0
2023-07-03,5125.0
2023-07-04,5400.0
2023-07-05,5300.0
2023-07-06,5300.0
2023-07-07,5275.0
2023-07-10,5175.0
2023-07-11,5200.0
2023-07-12,5300.0
2023-07-13,5375.0
2023-07-14,5400.0
2023-07-17,5425.0
2023-07-18,5375.0
2023-07-20,5400.0
2023-07-21,5550.0
2023-07-24,5550.0
2023-07-25,5550.0
2023-07-26,5550.0
2023-07-27,5575.0
2023-07-28,5625.0
2023-07-31,5800.0
2023-08-01,5650.0
2023-08-02,5625.0
2023-08-03,5725.0
2023-08-04,5800.0
2023-08-07,5850.0
2023-08-08,5900.0
2023-08-09,5900.0
2023-08-10,5925.0
2023-08-11,5975.0
2023-08-14,5925.0
2023-08-15,5900.0
2023-08-16,5775.0
2023-08-18,5725.0
2023-08-21,5800.0
2023-08-22,5800.0
2023-08-23,5950.0
2023-08-24,5900.0
2023-08-25,5900.0
2023-08-28,5950.0
2023-08-29,6000.0
2023-08-30,5925.0
2023-08-31,6000.0
2023-09-01,6075.0
2023-09-04,6075.0
2023-09-05,6100.0
2023-09-06,6050.0
2023-09-07,6000.0
2023-09-08,5900.0
2023-09-11,5900.0
2023-09-12,5950.0
2023-09-13,5825.0
2023-09-14,5825.0
2023-09-15,5900.0
2023-09-18,5900.0
2023-09-19,5900.0
2023-09-20,6100.0
2023-09-21,6050.0
2023-09-22,6000.0
