Date,High
2024-07-26,6625.0
2024-07-29,6550.0
2024-07-30,6550.0
2024-07-31,6475.0
2024-08-01,6750.0
2024-08-02,6875.0
2024-08-05,6725.0
2024-08-06,6700.0
2024-08-07,6775.0
2024-08-08,6850.0
2024-08-09,6900.0
2024-08-12,6900.0
2024-08-13,7000.0
2024-08-14,7100.0
2024-08-15,7075.0
2024-08-16,7125.0
2024-08-19,7150.0
2024-08-20,7350.0
2024-08-21,7300.0
2024-08-22,7175.0
2024-08-23,7075.0
2024-08-26,7100.0
2024-08-27,7050.0
2024-08-28,7225.0
2024-08-29,7300.0
2024-08-30,7175.0
2024-09-02,7275.0
2024-09-03,7250.0
2024-09-04,7175.0
2024-09-05,7225.0
2024-09-06,7275.0
2024-09-09,7250.0
2024-09-10,7275.0
2024-09-11,7400.0
2024-09-12,7425.0
2024-09-13,7300.0
2024-09-17,7450.0
2024-09-18,7450.0
2024-09-19,7550.0
2024-09-20,7425.0
2024-09-23,7450.0
2024-09-24,7475.0
2024-09-25,7350.0
2024-09-26,7200.0
2024-09-27,7125.0
2024-09-30,7025.0
2024-10-01,7075.0
2024-10-02,7100.0
2024-10-03,7075.0
2024-10-04,7050.0
2024-10-07,6925.0
2024-10-08,7175.0
2024-10-09,7175.0
2024-10-10,7050.0
2024-10-11,7025.0
2024-10-14,6975.0
2024-10-15,7100.0
2024-10-16,7075.0
2024-10-17,7250.0
2024-10-18,7300.0
2024-10-21,7250.0
2024-10-22,7175.0
2024-10-23,7125.0
2024-10-24,7150.0
2024-10-25,7050.0
2024-10-28,7075.0
2024-10-29,6850.0
2024-10-30,6775.0
2024-10-31,6825.0
2024-11-01,6725.0
2024-11-04,6800.0
2024-11-05,6950.0
2024-11-06,6925.0
2024-11-07,6550.0
2024-11-08,6525.0
2024-11-11,6450.0
2024-11-12,6450.0
2024-11-13,6550.0
2024-11-14,6475.0
2024-11-15,6400.0
2024-11-18,6425.0
2024-11-19,6375.0
2024-11-20,6350.0
2024-11-21,6225.0
2024-11-22,6300.0
2024-11-25,6600.0
2024-11-26,6600.0
2024-11-28,6525.0
2024-11-29,6375.0
2024-12-02,6250.0
2024-12-03,6275.0
2024-12-04,6450.0
2024-12-05,6375.0
2024-12-06,6275.0
2024-12-09,6375.0
2024-12-10,6325.0
2024-12-11,6400.0
2024-12-12,6225.0
2024-12-13,6100.0
2024-12-16,6100.0
2024-12-17,6075.0
2024-12-18,6000.0
2024-12-19,5725.0
