Date,Close
2020-12-14,3362.5
2020-12-15,3350.0
2020-12-16,3387.5
2020-12-17,3437.5
2020-12-18,3350.0
2020-12-21,3350.0
2020-12-22,3200.0
2020-12-23,3175.0
2020-12-28,3262.5
2020-12-29,3212.5
2020-12-30,3162.5
2021-01-04,3250.0
2021-01-05,3212.5
2021-01-06,3212.5
2021-01-07,3237.5
2021-01-08,3275.0
2021-01-11,3425.0
2021-01-12,3475.0
2021-01-13,3462.5
2021-01-14,3425.0
2021-01-15,3362.5
2021-01-18,3462.5
2021-01-19,3487.5
2021-01-20,3687.5
2021-01-21,3625.0
2021-01-22,3600.0
2021-01-25,3650.0
2021-01-26,3687.5
2021-01-27,3650.0
2021-01-28,3525.0
2021-01-29,3287.5
2021-02-01,3350.0
2021-02-02,3237.5
2021-02-03,3250.0
2021-02-04,3287.5
2021-02-05,3275.0
2021-02-08,3287.5
2021-02-09,3250.0
2021-02-10,3250.0
2021-02-11,3250.0
2021-02-15,3250.0
2021-02-16,3237.5
2021-02-17,3175.0
2021-02-18,3125.0
2021-02-19,3187.5
2021-02-22,3187.5
2021-02-23,3162.5
2021-02-24,3187.5
2021-02-25,3137.5
2021-02-26,3075.0
2021-03-01,3287.5
2021-03-02,3300.0
2021-03-03,3300.0
2021-03-04,3275.0
2021-03-05,3237.5
2021-03-08,3212.5
2021-03-09,3212.5
2021-03-10,3250.0
2021-03-12,3362.5
2021-03-15,3325.0
2021-03-16,3275.0
2021-03-17,3262.5
2021-03-18,3400.0
2021-03-19,3387.5
2021-03-22,3312.5
2021-03-23,3337.5
2021-03-24,3212.5
2021-03-25,3200.0
2021-03-26,3212.5
2021-03-29,3187.5
2021-03-30,3162.5
2021-03-31,3075.0
2021-04-01,3100.0
2021-04-05,3112.5
2021-04-06,3137.5
2021-04-07,3162.5
2021-04-08,3137.5
2021-04-09,3237.5
2021-04-12,3150.0
2021-04-13,3150.0
2021-04-14,3162.5
2021-04-15,3150.0
2021-04-16,3150.0
2021-04-19,3112.5
2021-04-20,3100.0
2021-04-21,3062.5
2021-04-22,3062.5
2021-04-23,3075.0
2021-04-26,2987.5
2021-04-27,3025.0
2021-04-28,3100.0
2021-04-29,3112.5
2021-04-30,3087.5
2021-05-03,3025.0
2021-05-04,3050.0
2021-05-05,3025.0
2021-05-06,3037.5
2021-05-07,2975.0
2021-05-10,2987.5
2021-05-11,2950.0
2021-05-17,2962.5
2021-05-18,2950.0
2021-05-19,2837.5
2021-05-20,2825.0
2021-05-21,2912.5
2021-05-24,2875.0
2021-05-25,2950.0
2021-05-27,2875.0
2021-05-28,2900.0
2021-05-31,3000.0
2021-06-02,3050.0
2021-06-03,3125.0
2021-06-04,3062.5
2021-06-07,3062.5
2021-06-08,3000.0
2021-06-09,3075.0
2021-06-10,3100.0
2021-06-11,3137.5
2021-06-14,3137.5
2021-06-15,3162.5
2021-06-16,3137.5
2021-06-17,3100.0
2021-06-18,3100.0
2021-06-21,3012.5
2021-06-22,3087.5
2021-06-23,3012.5
2021-06-24,2987.5
2021-06-25,2950.0
2021-06-28,2850.0
2021-06-29,2887.5
2021-06-30,2950.0
2021-07-01,2987.5
2021-07-02,2975.0
2021-07-05,2925.0
2021-07-06,2887.5
2021-07-07,2875.0
2021-07-08,2950.0
2021-07-09,2887.5
2021-07-12,2900.0
2021-07-13,2887.5
2021-07-14,2850.0
2021-07-15,2937.5
2021-07-16,2937.5
2021-07-19,2875.0
2021-07-21,2962.5
2021-07-22,3025.0
2021-07-23,2987.5
2021-07-26,2900.0
2021-07-27,2912.5
2021-07-28,2950.0
2021-07-29,2875.0
2021-07-30,2850.0
2021-08-02,2837.5
2021-08-03,2887.5
2021-08-04,2912.5
2021-08-05,3025.0
2021-08-06,2987.5
2021-08-09,2900.0
2021-08-10,2900.0
2021-08-12,2962.5
2021-08-13,3000.0
2021-08-16,2987.5
2021-08-18,3025.0
2021-08-19,2925.0
2021-08-20,2950.0
2021-08-23,2987.5
2021-08-24,2912.5
2021-08-25,2975.0
2021-08-26,2912.5
2021-08-27,2900.0
2021-08-30,2975.0
2021-08-31,3050.0
2021-09-01,3000.0
2021-09-02,3025.0
2021-09-03,3062.5
2021-09-06,3100.0
2021-09-07,3125.0
2021-09-08,3125.0
2021-09-09,3175.0
2021-09-10,3100.0
2021-09-13,3075.0
2021-09-14,3050.0
2021-09-15,3062.5
2021-09-16,3075.0
2021-09-17,3025.0
2021-09-20,3012.5
2021-09-21,2987.5
2021-09-22,3037.5
2021-09-23,3037.5
2021-09-24,2987.5
2021-09-27,2950.0
2021-09-28,2975.0
2021-09-29,3000.0
2021-09-30,3075.0
2021-10-01,3050.0
2021-10-04,3237.5
2021-10-05,3212.5
2021-10-06,3300.0
2021-10-07,3350.0
2021-10-08,3450.0
2021-10-11,3450.0
2021-10-12,3500.0
2021-10-13,3550.0
2021-10-14,3587.5
2021-10-15,3575.0
2021-10-18,3587.5
2021-10-19,3600.0
2021-10-21,3587.5
2021-10-22,3600.0
2021-10-25,3562.5
2021-10-26,3587.5
2021-10-27,3575.0
2021-10-28,3512.5
2021-10-29,3587.5
2021-11-01,3587.5
2021-11-02,3512.5
2021-11-03,3562.5
2021-11-04,3587.5
2021-11-05,3550.0
2021-11-08,3500.0
2021-11-09,3437.5
2021-11-10,3575.0
2021-11-11,3612.5
2021-11-12,3550.0
2021-11-15,3525.0
2021-11-16,3612.5
2021-11-17,3612.5
2021-11-18,3587.5
2021-11-19,3625.0
2021-11-22,3675.0
2021-11-23,3575.0
2021-11-24,3575.0
2021-11-25,3675.0
2021-11-26,3550.0
2021-11-29,3587.5
2021-11-30,3500.0
2021-12-01,3537.5
2021-12-02,3600.0
2021-12-03,3575.0
2021-12-06,3587.5
2021-12-07,3650.0
2021-12-08,3575.0
2021-12-09,3675.0
2021-12-10,3600.0
2021-12-13,3562.5
2021-12-14,3587.5
2021-12-15,3637.5
2021-12-16,3625.0
2021-12-17,3575.0
2021-12-20,3537.5
2021-12-21,3575.0
2021-12-22,3525.0
2021-12-23,3537.5
2021-12-24,3525.0
2021-12-27,3500.0
2021-12-28,3525.0
2021-12-29,3550.0
2021-12-30,3512.5
2022-01-03,3525.0
2022-01-04,3587.5
2022-01-05,3512.5
2022-01-06,3512.5
2022-01-07,3525.0
2022-01-10,3525.0
2022-01-11,3525.0
2022-01-12,3575.0
2022-01-13,3562.5
2022-01-14,3587.5
2022-01-17,3600.0
2022-01-18,3625.0
2022-01-19,3512.5
2022-01-20,3587.5
2022-01-21,3650.0
2022-01-24,3637.5
2022-01-25,3612.5
2022-01-26,3737.5
2022-01-27,3775.0
2022-01-28,3825.0
2022-01-31,3737.5
2022-02-02,3737.5
2022-02-03,3737.5
2022-02-04,3737.5
2022-02-07,3750.0
2022-02-08,3812.5
2022-02-09,3837.5
2022-02-10,3862.5
2022-02-11,3862.5
2022-02-14,3900.0
2022-02-15,3950.0
2022-02-16,3925.0
2022-02-17,3925.0
2022-02-18,3925.0
2022-02-21,3925.0
2022-02-22,3937.5
2022-02-23,3937.5
2022-02-24,3850.0
2022-02-25,3850.0
2022-03-01,3825.0
2022-03-02,3812.5
2022-03-04,3825.0
2022-03-07,3775.0
2022-03-08,3775.0
2022-03-09,3812.5
2022-03-10,3837.5
2022-03-11,3825.0
2022-03-14,3875.0
2022-03-15,3887.5
2022-03-16,3975.0
2022-03-17,3975.0
2022-03-18,3962.5
2022-03-21,3825.0
2022-03-22,3837.5
2022-03-23,3887.5
2022-03-24,3962.5
2022-03-25,3925.0
2022-03-28,3937.5
2022-03-29,3962.5
2022-03-30,3937.5
2022-03-31,3950.0
2022-04-01,3937.5
2022-04-04,3912.5
2022-04-05,3912.5
2022-04-06,3837.5
2022-04-07,3850.0
2022-04-08,3850.0
2022-04-11,3837.5
2022-04-12,3850.0
2022-04-13,3862.5
2022-04-14,3837.5
2022-04-18,3812.5
2022-04-19,3787.5
2022-04-20,3925.0
2022-04-21,4150.0
2022-04-22,4137.5
2022-04-25,4112.5
2022-04-26,4175.0
2022-04-27,4112.5
2022-04-28,4475.0
2022-05-09,4162.5
2022-05-10,4050.0
2022-05-11,4000.0
2022-05-12,3937.5
2022-05-13,3900.0
2022-05-17,3925.0
2022-05-18,3950.0
2022-05-19,3950.0
2022-05-20,4000.0
2022-05-23,3937.5
2022-05-24,3962.5
2022-05-25,3925.0
2022-05-27,4050.0
2022-05-30,4100.0
2022-05-31,4250.0
2022-06-02,4100.0
2022-06-03,4100.0
2022-06-06,4075.0
2022-06-07,4150.0
2022-06-08,4200.0
2022-06-09,4212.5
2022-06-10,4087.5
2022-06-13,4050.0
2022-06-14,4100.0
2022-06-15,4150.0
2022-06-16,4187.5
2022-06-17,4037.5
2022-06-20,4125.0
2022-06-21,4125.0
2022-06-22,4075.0
2022-06-23,4075.0
2022-06-24,4150.0
2022-06-27,4112.5
2022-06-28,4062.5
2022-06-29,3975.0
2022-06-30,3962.5
2022-07-01,3800.0
2022-07-04,3700.0
2022-07-05,3825.0
2022-07-06,3762.5
2022-07-07,3712.5
2022-07-08,3737.5
2022-07-11,3737.5
2022-07-12,3712.5
2022-07-13,3637.5
2022-07-14,3637.5
2022-07-15,3587.5
2022-07-18,3675.0
2022-07-19,3712.5
2022-07-20,3950.0
2022-07-21,3950.0
2022-07-22,3925.0
2022-07-25,3887.5
2022-07-26,4000.0
2022-07-27,4050.0
2022-07-28,4025.0
2022-07-29,4137.5
2022-08-01,3987.5
2022-08-02,4087.5
2022-08-03,4125.0
2022-08-04,4125.0
2022-08-05,4125.0
2022-08-08,4175.0
2022-08-09,4237.5
2022-08-10,4300.0
2022-08-11,4262.5
2022-08-12,4237.5
2022-08-15,4225.0
2022-08-16,4262.5
2022-08-18,4300.0
2022-08-19,4250.0
2022-08-22,4262.5
2022-08-23,4312.5
2022-08-24,4312.5
2022-08-25,4287.5
2022-08-26,4250.0
2022-08-29,4275.0
2022-08-30,4325.0
2022-08-31,4425.0
2022-09-01,4462.5
2022-09-02,4425.0
2022-09-05,4475.0
2022-09-06,4412.5
2022-09-07,4437.5
2022-09-08,4475.0
2022-09-09,4537.5
2022-09-12,4587.5
2022-09-13,4725.0
2022-09-14,4650.0
2022-09-15,4675.0
2022-09-16,4550.0
2022-09-19,4612.5
2022-09-20,4600.0
2022-09-21,4637.5
2022-09-22,4600.0
2022-09-23,4600.0
2022-09-26,4625.0
2022-09-27,4675.0
2022-09-28,4650.0
2022-09-29,4625.0
2022-09-30,4712.5
2022-10-03,4637.5
2022-10-04,4612.5
2022-10-05,4637.5
2022-10-06,4662.5
2022-10-07,4712.5
2022-10-10,4650.0
2022-10-11,4650.0
2022-10-12,4712.5
2022-10-13,4737.5
2022-10-14,4700.0
2022-10-17,4725.0
2022-10-18,4750.0
2022-10-19,4737.5
2022-10-20,4950.0
2022-10-21,5175.0
2022-10-24,5125.0
2022-10-25,5112.5
2022-10-26,5100.0
2022-10-27,5100.0
2022-10-28,5100.0
2022-10-31,5275.0
2022-11-01,5200.0
2022-11-02,5037.5
2022-11-03,5087.5
2022-11-04,5075.0
2022-11-07,5125.0
2022-11-08,5075.0
2022-11-09,5075.0
2022-11-10,5050.0
2022-11-11,5212.5
2022-11-14,5125.0
2022-11-15,5125.0
2022-11-16,5000.0
2022-11-17,4950.0
2022-11-18,5087.5
2022-11-21,5050.0
2022-11-22,5062.5
2022-11-23,5100.0
2022-11-24,5112.5
2022-11-25,5087.5
2022-11-28,5062.5
2022-11-29,5162.5
2022-11-30,5262.5
2022-12-01,5200.0
2022-12-02,5262.5
2022-12-05,5437.5
2022-12-06,5450.0
2022-12-07,5187.5
2022-12-08,5025.0
2022-12-09,4962.5
2022-12-12,4975.0
2022-12-13,4950.0
2022-12-14,4975.0
2022-12-15,4950.0
2022-12-16,5050.0
2022-12-19,5000.0
2022-12-20,5025.0
2022-12-21,5000.0
2022-12-22,4975.0
2022-12-23,4962.5
2022-12-26,5025.0
2022-12-27,4975.0
2022-12-28,4987.5
2022-12-29,4987.5
2022-12-30,4962.5
2023-01-02,4937.5
2023-01-03,4975.0
2023-01-04,5012.5
2023-01-05,4912.5
2023-01-06,4900.0
2023-01-09,4862.5
2023-01-10,4637.5
2023-01-11,4475.0
2023-01-12,4600.0
2023-01-13,4587.5
2023-01-16,4650.0
2023-01-17,4875.0
2023-01-18,4775.0
2023-01-19,4875.0
2023-01-20,4987.5
2023-01-24,4950.0
2023-01-25,4850.0
2023-01-26,4912.5
2023-01-27,5012.5
2023-01-30,4975.0
2023-01-31,4975.0
2023-02-01,4850.0
2023-02-02,4862.5
2023-02-03,4962.5
2023-02-06,4937.5
2023-02-07,5087.5
2023-02-08,5100.0
2023-02-09,5125.0
2023-02-10,5150.0
2023-02-13,5175.0
2023-02-14,5187.5
2023-02-15,5112.5
2023-02-16,5087.5
2023-02-17,5150.0
2023-02-20,5137.5
2023-02-21,5100.0
2023-02-22,5000.0
2023-02-23,5037.5
2023-02-24,5062.5
2023-02-27,5075.0
2023-02-28,5000.0
2023-03-01,5050.0
2023-03-02,5112.5
2023-03-03,5025.0
2023-03-06,5062.5
2023-03-07,5087.5
2023-03-08,5137.5
2023-03-09,5225.0
2023-03-10,5187.5
2023-03-13,5175.0
2023-03-14,4962.5
2023-03-15,5025.0
2023-03-16,4925.0
2023-03-17,5050.0
2023-03-20,5000.0
2023-03-21,5250.0
2023-03-24,5450.0
2023-03-27,5100.0
2023-03-28,5062.5
2023-03-29,5175.0
2023-03-30,5112.5
2023-03-31,5162.5
2023-04-03,5262.5
2023-04-04,5200.0
2023-04-05,5225.0
2023-04-06,5175.0
2023-04-10,5100.0
2023-04-11,5100.0
2023-04-12,5150.0
2023-04-13,5125.0
2023-04-14,5225.0
2023-04-17,5125.0
2023-04-18,5175.0
2023-04-26,5200.0
2023-04-27,5200.0
2023-04-28,5175.0
2023-05-02,5250.0
2023-05-03,5225.0
2023-05-04,5175.0
2023-05-05,5175.0
2023-05-08,5125.0
2023-05-09,5050.0
2023-05-10,5075.0
2023-05-11,5100.0
2023-05-12,5000.0
2023-05-15,5050.0
2023-05-16,4990.0
2023-05-17,5000.0
2023-05-19,5075.0
2023-05-22,5225.0
2023-05-23,5125.0
2023-05-24,5075.0
2023-05-25,5175.0
2023-05-26,5125.0
2023-05-29,5150.0
2023-05-30,5150.0
2023-05-31,5050.0
2023-06-05,5075.0
2023-06-06,5050.0
2023-06-07,5025.0
2023-06-08,5025.0
2023-06-09,5125.0
2023-06-12,5100.0
2023-06-13,5100.0
2023-06-14,5050.0
2023-06-15,5125.0
2023-06-16,5150.0
2023-06-19,5125.0
2023-06-20,5100.0
2023-06-21,5100.0
2023-06-22,5075.0
2023-06-23,5075.0
2023-06-26,5125.0
2023-06-27,5200.0
2023-07-03,5350.0
2023-07-04,5250.0
2023-07-05,5275.0
2023-07-06,5300.0
2023-07-07,5150.0
2023-07-10,5175.0
2023-07-11,5275.0
2023-07-12,5300.0
2023-07-13,5350.0
2023-07-14,5400.0
2023-07-17,5375.0
2023-07-18,5350.0
2023-07-20,5525.0
2023-07-21,5550.0
2023-07-24,5500.0
2023-07-25,5550.0
2023-07-26,5575.0
2023-07-27,5625.0
2023-07-28,5700.0
2023-07-31,5725.0
2023-08-01,5650.0
2023-08-02,5700.0
2023-08-03,5800.0
2023-08-04,5775.0
2023-08-07,5875.0
2023-08-08,5900.0
2023-08-09,5900.0
2023-08-10,5975.0
2023-08-11,5925.0
2023-08-14,5950.0
2023-08-15,5800.0
2023-08-16,5800.0
2023-08-18,5775.0
2023-08-21,5825.0
2023-08-22,5950.0
2023-08-23,5850.0
2023-08-24,5950.0
2023-08-25,5900.0
2023-08-28,6000.0
2023-08-29,5950.0
2023-08-30,5975.0
2023-08-31,6025.0
2023-09-01,6075.0
2023-09-04,6100.0
2023-09-05,6100.0
2023-09-06,6050.0
2023-09-07,5875.0
2023-09-08,5900.0
2023-09-11,5925.0
2023-09-12,5875.0
2023-09-13,5850.0
2023-09-14,5825.0
2023-09-15,5925.0
2023-09-18,5900.0
2023-09-19,6000.0
2023-09-20,6075.0
2023-09-21,6000.0
2023-09-22,6000.0
