Date,High
2020-02-07,4163.564453125
2020-02-10,4118.11083984375
2020-02-11,4127.20166015625
2020-02-12,4145.3828125
2020-02-13,4172.6552734375
2020-02-14,4172.6552734375
2020-02-17,4127.20166015625
2020-02-18,4090.83837890625
2020-02-19,4072.656982421875
2020-02-20,4163.564453125
2020-02-21,4145.3828125
2020-02-24,4127.20166015625
2020-02-25,4136.2919921875
2020-02-26,4099.92919921875
2020-02-27,3981.74951171875
2020-02-28,3809.025146484375
2020-03-02,3818.115966796875
2020-03-03,3799.934326171875
2020-03-04,3854.478759765625
2020-03-05,3909.0234375
2020-03-06,3681.754638671875
2020-03-09,3590.84716796875
2020-03-10,3663.572998046875
2020-03-11,3663.572998046875
2020-03-12,3490.848876953125
2020-03-13,3427.213623046875
2020-03-16,3409.031982421875
2020-03-17,3245.3984375
2020-03-18,3127.21875
2020-03-19,2854.49609375
2020-03-20,2699.953369140625
2020-03-23,2454.503173828125
2020-03-24,2499.956787109375
2020-03-26,2727.2255859375
2020-03-27,3336.305908203125
2020-03-30,2863.5869140625
2020-03-31,2909.040771484375
2020-04-01,2799.95166015625
2020-04-02,2636.318115234375
2020-04-03,2681.77197265625
2020-04-06,2754.497802734375
2020-04-07,2945.403564453125
2020-04-08,2763.588623046875
2020-04-09,2645.408935546875
2020-04-13,2581.773681640625
2020-04-14,2636.318115234375
2020-04-15,2718.134765625
2020-04-16,2518.138427734375
2020-04-17,2581.773681640625
2020-04-20,2636.318115234375
2020-04-21,2536.31982421875
2020-04-22,2572.682861328125
2020-04-23,2618.136474609375
2020-04-24,2545.41064453125
2020-04-27,2454.503173828125
2020-04-28,2445.412353515625
2020-04-29,2381.777099609375
2020-04-30,2490.865966796875
2020-05-04,2436.321533203125
2020-05-05,2436.321533203125
2020-05-06,2409.04931640625
2020-05-08,2418.14013671875
2020-05-11,2399.95849609375
2020-05-12,2390.86767578125
2020-05-13,2290.86962890625
2020-05-14,2254.506591796875
2020-05-15,2181.780517578125
2020-05-18,2063.600830078125
2020-05-19,2199.9619140625
2020-05-20,2272.68798828125
2020-05-26,2318.141845703125
2020-05-27,2390.86767578125
2020-05-28,2527.22900390625
2020-05-29,2681.77197265625
2020-06-02,2990.857421875
2020-06-03,2981.7666015625
2020-06-04,2909.040771484375
2020-06-05,2845.405517578125
2020-06-08,3063.58349609375
2020-06-09,3054.49267578125
2020-06-10,2890.859130859375
2020-06-11,2845.405517578125
2020-06-12,2763.588623046875
2020-06-15,2772.679443359375
2020-06-16,2863.5869140625
2020-06-17,2909.040771484375
2020-06-18,2836.314697265625
2020-06-19,2827.223876953125
2020-06-22,2827.223876953125
2020-06-23,2781.77001953125
2020-06-24,2854.49609375
2020-06-25,2827.223876953125
2020-06-26,2836.314697265625
2020-06-29,2781.77001953125
2020-06-30,2827.223876953125
2020-07-01,2790.86083984375
2020-07-02,2809.04248046875
2020-07-03,2809.04248046875
2020-07-06,2818.133056640625
2020-07-07,2799.95166015625
2020-07-08,2909.040771484375
2020-07-09,2936.31298828125
2020-07-10,2863.5869140625
2020-07-13,2890.859130859375
2020-07-14,2954.494384765625
2020-07-15,2945.403564453125
2020-07-16,2872.677734375
2020-07-17,2863.5869140625
2020-07-20,2845.405517578125
2020-07-21,2890.859130859375
2020-07-22,2881.768310546875
2020-07-23,2872.677734375
2020-07-24,2854.49609375
2020-07-27,2863.5869140625
2020-07-28,2881.768310546875
2020-07-29,2863.5869140625
2020-07-30,2881.768310546875
2020-08-03,2890.859130859375
2020-08-04,2799.95166015625
2020-08-05,2827.223876953125
2020-08-06,2845.405517578125
2020-08-07,2845.405517578125
2020-08-10,2863.5869140625
2020-08-11,2927.22216796875
2020-08-12,3063.58349609375
2020-08-13,3136.3095703125
2020-08-14,3045.40185546875
2020-08-18,3209.035400390625
2020-08-19,3309.03369140625
2020-08-24,3318.12451171875
2020-08-25,3454.48583984375
2020-08-26,3472.667236328125
2020-08-27,3436.30419921875
2020-08-28,3399.941162109375
2020-08-31,3399.941162109375
2020-09-01,3299.943115234375
2020-09-02,3327.21533203125
2020-09-03,3354.487548828125
2020-09-04,3281.761474609375
2020-09-07,3245.3984375
2020-09-08,3245.3984375
2020-09-09,3172.67236328125
2020-09-10,2999.9482421875
2020-09-11,3009.038818359375
2020-09-14,3136.3095703125
2020-09-15,3145.400146484375
2020-09-16,3081.764892578125
2020-09-17,3009.038818359375
2020-09-18,2972.676025390625
2020-09-21,2954.494384765625
2020-09-22,2899.949951171875
2020-09-23,2890.859130859375
2020-09-24,2799.95166015625
2020-09-25,2890.859130859375
2020-09-28,2936.31298828125
2020-09-29,2872.677734375
2020-09-30,2799.95166015625
2020-10-01,2881.768310546875
2020-10-02,2918.13134765625
2020-10-05,2881.768310546875
2020-10-06,2945.403564453125
2020-10-07,2881.768310546875
2020-10-08,2881.768310546875
2020-10-09,2881.768310546875
2020-10-12,2918.13134765625
2020-10-13,2999.9482421875
2020-10-14,3072.67431640625
2020-10-15,3072.67431640625
2020-10-16,3054.49267578125
2020-10-19,2990.857421875
2020-10-20,2990.857421875
2020-10-21,3009.038818359375
2020-10-22,2999.9482421875
2020-10-23,3045.40185546875
2020-10-26,3054.49267578125
2020-10-27,3090.855712890625
2020-11-02,3081.764892578125
2020-11-03,3090.855712890625
2020-11-04,3109.037109375
2020-11-05,3172.67236328125
2020-11-06,3272.670654296875
2020-11-09,3354.487548828125
2020-11-10,3645.3916015625
2020-11-11,3809.025146484375
2020-11-12,3727.208251953125
2020-11-13,3709.02685546875
2020-11-16,3699.93603515625
2020-11-17,3654.482421875
2020-11-18,3681.754638671875
2020-11-19,3754.480712890625
2020-11-20,3709.02685546875
2020-11-23,3727.208251953125
2020-11-24,3845.38818359375
2020-11-25,3990.840087890625
2020-11-26,3927.204833984375
2020-11-27,3972.65869140625
2020-11-30,3890.841796875
2020-12-01,3872.660400390625
2020-12-02,3945.386474609375
2020-12-03,3999.930908203125
2020-12-04,3999.930908203125
2020-12-07,4018.1123046875
2020-12-08,3999.930908203125
2020-12-10,4045.384765625
2020-12-11,3999.930908203125
2020-12-14,3918.1142578125
2020-12-15,3899.9326171875
2020-12-16,3954.47705078125
2020-12-17,3963.56787109375
2020-12-18,3909.0234375
2020-12-21,3945.386474609375
2020-12-22,3890.841796875
2020-12-23,3799.934326171875
2020-12-28,3872.660400390625
2020-12-29,3890.841796875
2020-12-30,3827.20654296875
2021-01-04,3927.204833984375
2021-01-05,3909.0234375
2021-01-06,3909.0234375
2021-01-07,3899.9326171875
2021-01-08,3990.840087890625
2021-01-11,4236.29052734375
2021-01-12,4336.28857421875
2021-01-13,4399.923828125
2021-01-14,4390.8330078125
2021-01-15,4336.28857421875
2021-01-18,4227.19970703125
2021-01-19,4272.6533203125
2021-01-20,4472.64990234375
2021-01-21,4499.92236328125
2021-01-22,4418.10546875
2021-01-25,4354.47021484375
2021-01-26,4354.47021484375
2021-01-27,4290.8349609375
2021-01-28,4227.19970703125
2021-01-29,4190.8369140625
2021-02-01,4036.2939453125
2021-02-02,4081.74755859375
2021-02-03,4072.656982421875
2021-02-04,4163.564453125
2021-02-05,4127.20166015625
2021-02-08,4118.11083984375
2021-02-09,4336.28857421875
2021-02-10,4281.744140625
2021-02-11,4281.744140625
2021-02-15,4345.37939453125
2021-02-16,4309.0166015625
2021-02-17,4299.92578125
2021-02-18,4336.28857421875
2021-02-19,4354.47021484375
2021-02-22,4427.1962890625
2021-02-23,4390.8330078125
2021-02-24,4381.74267578125
2021-02-25,4336.28857421875
2021-02-26,4318.107421875
2021-03-01,4390.8330078125
2021-03-02,4436.287109375
2021-03-03,4409.0146484375
2021-03-04,4409.0146484375
2021-03-05,4336.28857421875
2021-03-08,4381.74267578125
2021-03-09,4318.107421875
2021-03-10,4236.29052734375
2021-03-12,4263.5625
2021-03-15,4209.01806640625
2021-03-16,4336.28857421875
2021-03-17,4272.6533203125
2021-03-18,4336.28857421875
2021-03-19,4318.107421875
2021-03-22,4272.6533203125
2021-03-23,4290.8349609375
2021-03-24,4299.92578125
2021-03-25,4272.6533203125
2021-03-26,4290.8349609375
2021-03-29,4345.37939453125
2021-03-30,4272.6533203125
2021-03-31,4072.656982421875
2021-04-01,3972.65869140625
2021-04-05,3936.295654296875
2021-04-06,3845.38818359375
2021-04-07,3854.478759765625
2021-04-08,3963.56787109375
2021-04-09,3999.930908203125
2021-04-12,3990.840087890625
2021-04-13,3872.660400390625
2021-04-14,3954.47705078125
2021-04-15,4009.021728515625
2021-04-16,4054.475341796875
2021-04-19,3981.74951171875
2021-04-20,3936.295654296875
2021-04-21,3899.9326171875
2021-04-22,3872.660400390625
2021-04-23,3890.841796875
2021-04-26,3863.569580078125
2021-04-27,3818.115966796875
2021-04-28,3836.29736328125
2021-04-29,3818.115966796875
2021-04-30,3781.7529296875
2021-05-03,3699.93603515625
2021-05-04,3699.93603515625
2021-05-05,3754.480712890625
2021-05-06,3754.480712890625
2021-05-07,3763.5712890625
2021-05-10,3718.11767578125
2021-05-11,3672.663818359375
2021-05-17,3636.30078125
2021-05-18,3599.937744140625
2021-05-19,3581.75634765625
2021-05-20,3572.66552734375
2021-05-21,3590.84716796875
2021-05-24,3690.845458984375
2021-05-25,3763.5712890625
2021-05-27,3809.025146484375
2021-05-28,3790.843505859375
2021-05-31,3890.841796875
2021-06-02,3981.74951171875
2021-06-03,3963.56787109375
2021-06-04,3990.840087890625
2021-06-07,3954.47705078125
2021-06-08,3890.841796875
2021-06-09,3881.751220703125
2021-06-10,3927.204833984375
2021-06-11,3954.47705078125
2021-06-14,3954.47705078125
2021-06-15,3954.47705078125
2021-06-16,3790.843505859375
2021-06-17,3699.93603515625
2021-06-18,3690.845458984375
2021-06-21,3609.028564453125
2021-06-22,3699.93603515625
2021-06-23,3699.93603515625
2021-06-24,3645.3916015625
2021-06-25,3672.663818359375
2021-06-28,3627.2099609375
2021-06-29,3554.484130859375
2021-06-30,3609.028564453125
2021-07-01,3609.028564453125
2021-07-02,3663.572998046875
2021-07-05,3599.937744140625
2021-07-06,3590.84716796875
2021-07-07,3581.75634765625
2021-07-08,3545.393310546875
2021-07-09,3518.12109375
2021-07-12,3472.667236328125
2021-07-13,3454.48583984375
2021-07-14,3454.48583984375
2021-07-15,3490.848876953125
2021-07-16,3509.0302734375
2021-07-19,3499.939453125
2021-07-21,3527.2119140625
2021-07-22,3554.484130859375
2021-07-23,3590.84716796875
2021-07-26,3545.393310546875
2021-07-27,3509.0302734375
2021-07-28,3463.576416015625
2021-07-29,3490.848876953125
2021-07-30,3481.758056640625
2021-08-02,3427.213623046875
2021-08-03,3436.30419921875
2021-08-04,3499.939453125
2021-08-05,3718.11767578125
2021-08-06,3690.845458984375
2021-08-09,3590.84716796875
2021-08-10,3536.302490234375
2021-08-12,3499.939453125
2021-08-13,3527.2119140625
2021-08-16,3572.66552734375
2021-08-18,3718.11767578125
2021-08-19,3654.482421875
2021-08-20,3581.75634765625
2021-08-23,3627.2099609375
2021-08-24,3599.937744140625
2021-08-25,3545.393310546875
2021-08-26,3545.393310546875
2021-08-27,3536.302490234375
2021-08-30,3581.75634765625
2021-08-31,3590.84716796875
2021-09-01,3572.66552734375
2021-09-02,3536.302490234375
2021-09-03,3572.66552734375
2021-09-06,3618.119384765625
2021-09-07,3563.57470703125
2021-09-08,3880.0
2021-09-09,3770.0
2021-09-10,3790.0
2021-09-13,3750.0
2021-09-14,3730.0
2021-09-15,3670.0
2021-09-16,3660.0
2021-09-17,3640.0
2021-09-20,3590.0
2021-09-21,3580.0
2021-09-22,3650.0
2021-09-23,3770.0
2021-09-24,3860.0
2021-09-27,3800.0
2021-09-28,3770.0
2021-09-29,3750.0
2021-09-30,3870.0
2021-10-01,3920.0
2021-10-04,4010.0
2021-10-05,3980.0
2021-10-06,4150.0
2021-10-07,4170.0
2021-10-08,4240.0
2021-10-11,4200.0
2021-10-12,4240.0
2021-10-13,4300.0
2021-10-14,4350.0
2021-10-15,4330.0
2021-10-18,4410.0
2021-10-19,4450.0
2021-10-21,4460.0
2021-10-22,4400.0
2021-10-25,4370.0
2021-10-26,4370.0
2021-10-27,4340.0
2021-10-28,4300.0
2021-10-29,4300.0
2021-11-01,4330.0
2021-11-02,4270.0
2021-11-03,4300.0
2021-11-04,4340.0
2021-11-05,4270.0
2021-11-08,4260.0
2021-11-09,4250.0
2021-11-10,4260.0
2021-11-11,4300.0
2021-11-12,4290.0
2021-11-15,4220.0
2021-11-16,4170.0
2021-11-17,4200.0
2021-11-18,4190.0
2021-11-19,4290.0
2021-11-22,4310.0
2021-11-23,4280.0
2021-11-24,4230.0
2021-11-25,4250.0
2021-11-26,4220.0
2021-11-29,4190.0
2021-11-30,4220.0
2021-12-01,4180.0
2021-12-02,4220.0
2021-12-03,4220.0
2021-12-06,4220.0
2021-12-07,4230.0
2021-12-08,4250.0
2021-12-09,4220.0
2021-12-10,4160.0
2021-12-13,4200.0
2021-12-14,4160.0
2021-12-15,4230.0
2021-12-16,4220.0
2021-12-17,4140.0
2021-12-20,4130.0
2021-12-21,4120.0
2021-12-22,4110.0
2021-12-23,4110.0
2021-12-24,4120.0
2021-12-27,4110.0
2021-12-28,4110.0
2021-12-29,4100.0
2021-12-30,4140.0
2022-01-03,4190.0
2022-01-04,4210.0
2022-01-05,4230.0
2022-01-06,4240.0
2022-01-07,4200.0
2022-01-10,4210.0
2022-01-11,4180.0
2022-01-12,4180.0
2022-01-13,4190.0
2022-01-14,4210.0
2022-01-17,4210.0
2022-01-18,4240.0
2022-01-19,4210.0
2022-01-20,4160.0
2022-01-21,4170.0
2022-01-24,4160.0
2022-01-25,4110.0
2022-01-26,4100.0
2022-01-27,4140.0
2022-01-28,4170.0
2022-01-31,4170.0
2022-02-02,4120.0
2022-02-03,4180.0
2022-02-04,4210.0
2022-02-07,4410.0
2022-02-08,4550.0
2022-02-09,4500.0
2022-02-10,4500.0
2022-02-11,4450.0
2022-02-14,4450.0
2022-02-15,4450.0
2022-02-16,4470.0
2022-02-17,4410.0
2022-02-18,4440.0
2022-02-21,4490.0
2022-02-22,4470.0
2022-02-23,4520.0
2022-02-24,4470.0
2022-02-25,4550.0
2022-03-01,4860.0
2022-03-02,4690.0
2022-03-04,4730.0
2022-03-07,4630.0
2022-03-08,4560.0
2022-03-09,4590.0
2022-03-10,4640.0
2022-03-11,4440.0
2022-03-14,4540.0
2022-03-15,4640.0
2022-03-16,4660.0
2022-03-17,4700.0
2022-03-18,4700.0
2022-03-21,4630.0
2022-03-22,4710.0
2022-03-23,4690.0
2022-03-24,4730.0
2022-03-25,4760.0
2022-03-28,4740.0
2022-03-29,4750.0
2022-03-30,4740.0
2022-03-31,4750.0
2022-04-01,4730.0
2022-04-04,4730.0
2022-04-05,4740.0
2022-04-06,4690.0
2022-04-07,4670.0
2022-04-08,4650.0
2022-04-11,4620.0
2022-04-12,4610.0
2022-04-13,4640.0
2022-04-14,4610.0
2022-04-18,4580.0
2022-04-19,4600.0
2022-04-20,4870.0
2022-04-21,4850.0
2022-04-22,4850.0
2022-04-25,4850.0
2022-04-26,4980.0
2022-04-27,4930.0
2022-04-28,4930.0
2022-05-09,4760.0
2022-05-10,4530.0
2022-05-11,4580.0
2022-05-12,4490.0
2022-05-13,4360.0
2022-05-17,4520.0
2022-05-18,4530.0
2022-05-19,4460.0
2022-05-20,4490.0
2022-05-23,4440.0
2022-05-24,4500.0
2022-05-25,4450.0
2022-05-27,4540.0
2022-05-30,4540.0
2022-05-31,4630.0
2022-06-02,4600.0
2022-06-03,4570.0
2022-06-06,4510.0
2022-06-07,4460.0
2022-06-08,4470.0
2022-06-09,4520.0
2022-06-10,4470.0
2022-06-13,4350.0
2022-06-14,4410.0
2022-06-15,4450.0
2022-06-16,4530.0
2022-06-17,4400.0
2022-06-20,4410.0
2022-06-21,4430.0
2022-06-22,4410.0
2022-06-23,4360.0
2022-06-24,4350.0
2022-06-27,4330.0
2022-06-28,4330.0
2022-06-29,4310.0
2022-06-30,4220.0
2022-07-01,4200.0
2022-07-04,4120.0
2022-07-05,4160.0
2022-07-06,4100.0
2022-07-07,4110.0
2022-07-08,4200.0
2022-07-11,4170.0
2022-07-12,4140.0
2022-07-13,4130.0
2022-07-14,4090.0
2022-07-15,4120.0
2022-07-18,4140.0
2022-07-19,4150.0
2022-07-20,4300.0
2022-07-21,4310.0
2022-07-22,4330.0
2022-07-25,4300.0
2022-07-26,4350.0
2022-07-27,4380.0
2022-07-28,4400.0
2022-07-29,4430.0
2022-08-01,4410.0
2022-08-02,4400.0
2022-08-03,4420.0
2022-08-04,4390.0
2022-08-05,4400.0
2022-08-08,4400.0
2022-08-09,4470.0
2022-08-10,4370.0
2022-08-11,4410.0
2022-08-12,4350.0
2022-08-15,4350.0
2022-08-16,4350.0
2022-08-18,4340.0
2022-08-19,4340.0
2022-08-22,4330.0
2022-08-23,4310.0
2022-08-24,4330.0
2022-08-25,4300.0
2022-08-26,4290.0
2022-08-29,4270.0
2022-08-30,4300.0
2022-08-31,4350.0
2022-09-01,4390.0
2022-09-02,4450.0
2022-09-05,4600.0
2022-09-06,4690.0
2022-09-07,4550.0
2022-09-08,4620.0
2022-09-09,4640.0
2022-09-12,4630.0
2022-09-13,4640.0
2022-09-14,4610.0
2022-09-15,4700.0
2022-09-16,4620.0
2022-09-19,4600.0
2022-09-20,4600.0
2022-09-21,4550.0
2022-09-22,4580.0
2022-09-23,4560.0
2022-09-26,4540.0
2022-09-27,4550.0
2022-09-28,4560.0
2022-09-29,4540.0
2022-09-30,4510.0
2022-10-03,4550.0
2022-10-04,4650.0
2022-10-05,4660.0
2022-10-06,4570.0
2022-10-07,4490.0
2022-10-10,4430.0
2022-10-11,4430.0
2022-10-12,4470.0
2022-10-13,4420.0
2022-10-14,4390.0
2022-10-17,4320.0
2022-10-18,4340.0
2022-10-19,4340.0
2022-10-20,4400.0
2022-10-21,4460.0
2022-10-24,4540.0
2022-10-25,4610.0
2022-10-26,4610.0
2022-10-27,4600.0
2022-10-28,4630.0
2022-10-31,4680.0
2022-11-01,4700.0
2022-11-02,4680.0
2022-11-03,4660.0
2022-11-04,4660.0
2022-11-07,4690.0
2022-11-08,4690.0
2022-11-09,4650.0
2022-11-10,4580.0
2022-11-11,4650.0
2022-11-14,4640.0
2022-11-15,4610.0
2022-11-16,4610.0
2022-11-17,4670.0
2022-11-18,4680.0
2022-11-21,4630.0
2022-11-22,4670.0
2022-11-23,4670.0
2022-11-24,4740.0
2022-11-25,4750.0
2022-11-28,4830.0
2022-11-29,4860.0
2022-11-30,4980.0
2022-12-01,5025.0
2022-12-02,4930.0
2022-12-05,4930.0
2022-12-06,4890.0
2022-12-07,4840.0
2022-12-08,4840.0
2022-12-09,4840.0
2022-12-12,4850.0
2022-12-13,4980.0
2022-12-14,5000.0
2022-12-15,4940.0
2022-12-16,4980.0
2022-12-19,4980.0
2022-12-20,4970.0
2022-12-21,4940.0
2022-12-22,4970.0
2022-12-23,4940.0
2022-12-26,4930.0
2022-12-27,4950.0
2022-12-28,4880.0
2022-12-29,4870.0
2022-12-30,4950.0
2023-01-02,4920.0
2023-01-03,4900.0
2023-01-04,4850.0
2023-01-05,4760.0
2023-01-06,4640.0
2023-01-09,4640.0
2023-01-10,4570.0
2023-01-11,4430.0
2023-01-12,4520.0
2023-01-13,4530.0
2023-01-16,4530.0
2023-01-17,4580.0
2023-01-18,4620.0
